"index","id","date","fk_checkout","sum"
704,"checkout4_158","2023-07-02T05:37:27.176Z","checkout4",1857.4672
705,"checkout4_159","2023-05-15T05:37:27.176Z","checkout4",2225.58
706,"checkout4_160","2023-08-03T05:37:27.176Z","checkout4",2353.8515
707,"checkout4_161","2023-07-05T05:37:27.176Z","checkout4",2649.212
708,"checkout4_162","2023-05-27T05:37:27.176Z","checkout4",127.60239999999999
709,"checkout4_163","2023-07-07T05:37:27.176Z","checkout4",1478.5
710,"checkout4_164","2023-08-08T05:37:27.176Z","checkout4",1299.63
711,"checkout4_165","2023-07-03T05:37:27.176Z","checkout4",3406.5775000000003
712,"checkout4_166","2023-05-31T05:37:27.176Z","checkout4",3319.8740000000003
713,"checkout4_167","2023-08-12T05:37:27.176Z","checkout4",1258.962
714,"checkout4_168","2023-08-15T05:37:27.176Z","checkout4",389.5745
715,"checkout4_169","2023-07-17T05:37:27.176Z","checkout4",581.954
716,"checkout4_170","2023-05-17T05:37:27.176Z","checkout4",1554.9943999999998
717,"checkout4_171","2023-07-13T05:37:27.176Z","checkout4",2189.698
718,"checkout4_172","2023-08-07T05:37:27.176Z","checkout4",2094.6299999999997
719,"checkout4_173","2023-07-18T05:37:27.176Z","checkout4",647.1805
720,"checkout4_174","2023-06-03T05:37:27.176Z","checkout4",2872.728
721,"checkout4_175","2023-06-02T05:37:27.176Z","checkout4",1466.6039999999998
722,"checkout4_176","2023-07-01T05:37:27.176Z","checkout4",733.436
723,"checkout4_177","2023-05-21T05:37:27.176Z","checkout4",1508.1299999999999
724,"checkout4_178","2023-06-24T05:37:27.176Z","checkout4",287.4296
725,"checkout4_179","2023-08-19T05:37:27.176Z","checkout4",1177.63
726,"checkout4_180","2023-05-17T05:37:27.176Z","checkout4",1710.993
727,"checkout4_181","2023-06-09T05:37:27.176Z","checkout4",1543.4389999999999
728,"checkout4_182","2023-07-31T05:37:27.176Z","checkout4",1736.128
729,"checkout4_183","2023-07-25T05:37:27.176Z","checkout4",1930.5650999999998
730,"checkout4_184","2023-07-06T05:37:27.176Z","checkout4",2850.018
731,"checkout4_185","2023-06-19T05:37:27.176Z","checkout4",325.752
732,"checkout4_186","2023-08-16T05:37:27.176Z","checkout4",2100.9285
733,"checkout4_187","2023-07-27T05:37:27.176Z","checkout4",2639.702
734,"checkout4_188","2023-06-19T05:37:27.176Z","checkout4",3502.5040000000004
735,"checkout4_189","2023-06-15T05:37:27.176Z","checkout4",1386.65
736,"checkout4_190","2023-08-13T05:37:27.176Z","checkout4",628.24
737,"checkout4_191","2023-08-16T05:37:27.176Z","checkout4",2863.6544
738,"checkout4_192","2023-06-18T05:37:27.176Z","checkout4",2298.57
739,"checkout4_193","2023-06-03T05:37:27.176Z","checkout4",1564.136
740,"checkout4_194","2023-07-11T05:37:27.176Z","checkout4",338.66600000000005
741,"checkout4_195","2023-05-18T05:37:27.176Z","checkout4",701.48
742,"checkout4_196","2023-07-09T05:37:27.176Z","checkout4",1398.6382
743,"checkout4_197","2023-05-18T05:37:27.176Z","checkout4",1326.508
744,"checkout4_198","2023-05-17T05:37:27.176Z","checkout4",2158.4035
745,"checkout4_199","2023-05-25T05:37:27.176Z","checkout4",1737.9629999999997
746,"checkout4_200","2023-08-04T05:37:27.176Z","checkout4",2358.2000000000003
747,"checkout4_201","2023-07-27T05:37:27.176Z","checkout4",2305.826
748,"checkout4_202","2023-06-25T05:37:27.176Z","checkout4",1493.35
749,"checkout4_203","2023-05-31T05:37:27.176Z","checkout4",2315.3199999999997
750,"checkout4_204","2023-07-03T05:37:27.176Z","checkout4",2381
751,"checkout4_205","2023-05-23T05:37:27.176Z","checkout4",1978.19
752,"checkout4_206","2023-07-14T05:37:27.176Z","checkout4",1148.8400000000001
753,"checkout4_207","2023-08-16T05:37:27.176Z","checkout4",3424.301
754,"checkout4_208","2023-05-31T05:37:27.176Z","checkout4",1367.64
755,"checkout4_209","2023-06-02T05:37:27.176Z","checkout4",2068.036
756,"checkout4_210","2023-06-17T05:37:27.176Z","checkout4",3075.0600000000004
757,"checkout4_211","2023-08-10T05:37:27.176Z","checkout4",3152.3849999999998
758,"checkout4_212","2023-08-18T05:37:27.176Z","checkout4",1582.05
759,"checkout4_213","2023-08-10T05:37:27.176Z","checkout4",1267.9787999999999
760,"checkout4_214","2023-05-24T05:37:27.176Z","checkout4",1818.8784
761,"checkout4_215","2023-05-13T05:37:27.176Z","checkout4",1628.886
762,"checkout4_216","2023-06-12T05:37:27.176Z","checkout4",439.66599999999994
763,"checkout4_217","2023-07-16T05:37:27.176Z","checkout4",5370.77
764,"checkout4_218","2023-08-04T05:37:27.176Z","checkout4",2255.25
765,"checkout4_219","2023-07-18T05:37:27.176Z","checkout4",1298.996
766,"checkout4_220","2023-08-07T05:37:27.176Z","checkout4",1921.6180000000002
767,"checkout4_221","2023-06-17T05:37:27.176Z","checkout4",906.4
768,"checkout4_222","2023-07-01T05:37:27.176Z","checkout4",322.80000000000007
769,"checkout4_223","2023-06-03T05:37:27.176Z","checkout4",1167.4740000000002
770,"checkout4_224","2023-07-18T05:37:27.176Z","checkout4",452.162
771,"checkout4_225","2023-05-25T05:37:27.176Z","checkout4",1870.99
772,"checkout4_226","2023-05-13T05:37:27.176Z","checkout4",800.5025
773,"checkout4_227","2023-05-16T05:37:27.176Z","checkout4",2838.704
774,"checkout4_228","2023-08-12T05:37:27.176Z","checkout4",2876.7799999999997
775,"checkout4_229","2023-08-19T05:37:27.176Z","checkout4",1846.5800000000002
776,"checkout4_230","2023-06-05T05:37:27.176Z","checkout4",1691.6219999999998
777,"checkout4_231","2023-07-09T05:37:27.176Z","checkout4",1359.6075999999998
778,"checkout4_232","2023-06-01T05:37:27.176Z","checkout4",4171.763
779,"checkout4_233","2023-07-01T05:37:27.176Z","checkout4",1070.8654999999999
780,"checkout4_234","2023-07-11T05:37:27.176Z","checkout4",1693.42
781,"checkout4_235","2023-06-15T05:37:27.176Z","checkout4",3374.2667
782,"checkout4_236","2023-08-15T05:37:27.176Z","checkout4",973.99
783,"checkout4_237","2023-07-19T05:37:27.176Z","checkout4",274.93899999999996
784,"checkout4_238","2023-07-19T05:37:27.176Z","checkout4",2497.4080000000004
785,"checkout4_239","2023-05-19T05:37:27.176Z","checkout4",836.2099999999999
786,"checkout4_240","2023-08-08T05:37:27.176Z","checkout4",1494.2800000000002
787,"checkout4_241","2023-05-15T05:37:27.176Z","checkout4",2745.2979999999993
788,"checkout4_242","2023-06-10T05:37:27.176Z","checkout4",3281.494
789,"checkout4_243","2023-05-29T05:37:27.176Z","checkout4",2433.0280000000002
790,"checkout4_244","2023-06-18T05:37:27.176Z","checkout4",1029.3996
791,"checkout4_245","2023-08-08T05:37:27.176Z","checkout4",1258.231
792,"checkout4_246","2023-06-17T05:37:27.176Z","checkout4",1294.56
793,"checkout4_247","2023-05-12T05:37:27.176Z","checkout4",3241.9592
794,"checkout4_248","2023-05-31T05:37:27.176Z","checkout4",2495.032
795,"checkout4_249","2023-06-16T05:37:27.176Z","checkout4",2709.2268000000004
796,"checkout4_250","2023-08-01T05:37:27.176Z","checkout4",3566.858
797,"checkout4_251","2023-08-01T05:37:27.176Z","checkout4",386.3
798,"checkout4_252","2023-06-25T05:37:27.176Z","checkout4",2872.097
799,"checkout4_253","2023-05-23T05:37:27.176Z","checkout4",2215.304
800,"checkout4_254","2023-08-12T05:37:27.176Z","checkout4",924.4000000000001
801,"checkout4_255","2023-07-22T05:37:27.176Z","checkout4",398.20000000000005
802,"checkout4_256","2023-08-18T05:37:27.176Z","checkout4",930.384
803,"checkout4_257","2023-07-24T05:37:27.176Z","checkout4",470.1
804,"checkout4_258","2023-06-02T05:37:27.176Z","checkout4",2198.848
805,"checkout4_259","2023-05-26T05:37:27.176Z","checkout4",2308.7999999999997
806,"checkout4_260","2023-07-14T05:37:27.176Z","checkout4",2258.844
807,"checkout4_261","2023-07-30T05:37:27.176Z","checkout4",767.2
808,"checkout4_262","2023-05-28T05:37:27.176Z","checkout4",2475.4
809,"checkout4_263","2023-06-12T05:37:27.176Z","checkout4",2553.7675
810,"checkout4_264","2023-07-22T05:37:27.176Z","checkout4",1338.99
811,"checkout4_265","2023-07-12T05:37:27.176Z","checkout4",2622.048
812,"checkout4_266","2023-07-30T05:37:27.176Z","checkout4",904.8009999999999
813,"checkout4_267","2023-08-09T05:37:27.176Z","checkout4",1044.4180000000001
814,"checkout4_268","2023-06-12T05:37:27.176Z","checkout4",979.1400000000001
815,"checkout4_269","2023-05-24T05:37:27.176Z","checkout4",1034.94
816,"checkout4_270","2023-07-06T05:37:27.176Z","checkout4",355.55800000000005
817,"checkout4_271","2023-06-07T05:37:27.176Z","checkout4",1225.56
818,"checkout4_272","2023-07-19T05:37:27.176Z","checkout4",2705.389
819,"checkout4_273","2023-07-23T05:37:27.176Z","checkout4",3574.0528
820,"checkout4_274","2023-06-22T05:37:27.176Z","checkout4",1426.3184
821,"checkout5_0","2023-08-19T05:37:27.176Z","checkout5",920.304
822,"checkout5_1","2023-05-28T05:37:27.176Z","checkout5",610.4128000000001
823,"checkout5_2","2023-08-01T05:37:27.176Z","checkout5",563.16
824,"checkout5_3","2023-06-04T05:37:27.176Z","checkout5",1951.79
825,"checkout5_4","2023-06-02T05:37:27.176Z","checkout5",2207.5630000000006
826,"checkout5_5","2023-07-02T05:37:27.176Z","checkout5",2636.152
827,"checkout5_6","2023-08-01T05:37:27.176Z","checkout5",3086.2896
828,"checkout5_7","2023-06-22T05:37:27.176Z","checkout5",35.016000000000005
829,"checkout5_8","2023-06-29T05:37:27.176Z","checkout5",2321.8540000000003
830,"checkout5_9","2023-08-15T05:37:27.176Z","checkout5",1169.8
831,"checkout5_10","2023-05-31T05:37:27.176Z","checkout5",1218.254
832,"checkout5_11","2023-07-12T05:37:27.176Z","checkout5",1517.93
833,"checkout5_12","2023-06-12T05:37:27.176Z","checkout5",2407.306
834,"checkout5_13","2023-06-29T05:37:27.176Z","checkout5",1031.3
835,"checkout5_14","2023-08-16T05:37:27.176Z","checkout5",753.496
836,"checkout5_15","2023-08-01T05:37:27.176Z","checkout5",473.51000000000005
837,"checkout5_16","2023-05-29T05:37:27.176Z","checkout5",505.46000000000004
838,"checkout5_17","2023-07-14T05:37:27.176Z","checkout5",1283.5326
839,"checkout5_18","2023-06-06T05:37:27.176Z","checkout5",3854.5499999999997
840,"checkout5_19","2023-07-30T05:37:27.176Z","checkout5",2905.238
841,"checkout5_20","2023-07-29T05:37:27.176Z","checkout5",483.28
842,"checkout5_21","2023-07-30T05:37:27.176Z","checkout5",3519.0649000000003
843,"checkout5_22","2023-07-20T05:37:27.176Z","checkout5",2511.9700000000003
844,"checkout5_23","2023-07-13T05:37:27.176Z","checkout5",2511.0443999999998
845,"checkout5_24","2023-07-04T05:37:27.176Z","checkout5",610.35
846,"checkout5_25","2023-07-03T05:37:27.176Z","checkout5",1259.4
847,"checkout5_26","2023-08-16T05:37:27.176Z","checkout5",1643.32
848,"checkout5_27","2023-08-10T05:37:27.176Z","checkout5",1059.35
849,"checkout5_28","2023-06-23T05:37:27.176Z","checkout5",439
850,"checkout5_29","2023-06-29T05:37:27.176Z","checkout5",2161.3019999999997
851,"checkout5_30","2023-07-08T05:37:27.176Z","checkout5",3557.3259999999996
852,"checkout5_31","2023-07-31T05:37:27.176Z","checkout5",2893.838
853,"checkout5_32","2023-05-13T05:37:27.176Z","checkout5",1184.19
854,"checkout5_33","2023-05-18T05:37:27.176Z","checkout5",1469.21
855,"checkout5_34","2023-06-16T05:37:27.176Z","checkout5",1918.8339999999998
856,"checkout5_35","2023-06-28T05:37:27.176Z","checkout5",2899.2200000000003
857,"checkout5_36","2023-06-28T05:37:27.176Z","checkout5",1443.849
858,"checkout5_37","2023-06-07T05:37:27.176Z","checkout5",3058.641
859,"checkout5_38","2023-05-26T05:37:27.176Z","checkout5",1728.7164
860,"checkout5_39","2023-07-01T05:37:27.176Z","checkout5",978.066
861,"checkout5_40","2023-08-07T05:37:27.176Z","checkout5",1149.8044
862,"checkout5_41","2023-05-17T05:37:27.176Z","checkout5",536.07
863,"checkout5_42","2023-06-24T05:37:27.176Z","checkout5",2039.522
864,"checkout5_43","2023-07-05T05:37:27.176Z","checkout5",1784.3300000000002
865,"checkout5_44","2023-07-07T05:37:27.176Z","checkout5",988.172
866,"checkout5_45","2023-07-29T05:37:27.176Z","checkout5",3352.7521
867,"checkout5_46","2023-07-04T05:37:27.176Z","checkout5",687.3449999999999
868,"checkout5_47","2023-06-23T05:37:27.176Z","checkout5",356.99
869,"checkout5_48","2023-05-29T05:37:27.176Z","checkout5",2229.6004000000003
870,"checkout5_49","2023-08-04T05:37:27.176Z","checkout5",2399.75
871,"checkout5_50","2023-05-21T05:37:27.176Z","checkout5",4808.403600000001
872,"checkout5_51","2023-06-19T05:37:27.176Z","checkout5",1231.7099999999998
873,"checkout5_52","2023-05-28T05:37:27.176Z","checkout5",1174
874,"checkout5_53","2023-07-31T05:37:27.176Z","checkout5",2533.6292
875,"checkout5_54","2023-07-08T05:37:27.176Z","checkout5",1939.9759999999999
876,"checkout5_55","2023-06-03T05:37:27.176Z","checkout5",1051.428
877,"checkout5_56","2023-07-21T05:37:27.176Z","checkout5",1326.8560000000002
878,"checkout5_57","2023-08-08T05:37:27.176Z","checkout5",1034.6000000000001
879,"checkout5_58","2023-07-04T05:37:27.176Z","checkout5",1452.4
880,"checkout5_59","2023-07-03T05:37:27.176Z","checkout5",2994.5141000000003
881,"checkout5_60","2023-07-10T05:37:27.176Z","checkout5",998.602
882,"checkout5_61","2023-05-13T05:37:27.176Z","checkout5",1469.272
883,"checkout5_62","2023-05-15T05:37:27.176Z","checkout5",2514.1440000000002
884,"checkout5_63","2023-07-03T05:37:27.176Z","checkout5",1735.092
885,"checkout5_64","2023-05-30T05:37:27.176Z","checkout5",1241.9868
886,"checkout5_65","2023-05-21T05:37:27.176Z","checkout5",1083.47
887,"checkout5_66","2023-06-07T05:37:27.176Z","checkout5",3315.5349999999994
888,"checkout5_67","2023-07-05T05:37:27.176Z","checkout5",1307.8600000000001
889,"checkout5_68","2023-06-26T05:37:27.176Z","checkout5",3300.8199999999997
890,"checkout5_69","2023-07-17T05:37:27.176Z","checkout5",3500.0040000000004
891,"checkout5_70","2023-07-31T05:37:27.176Z","checkout5",1168.7795999999998
892,"checkout5_71","2023-05-16T05:37:27.176Z","checkout5",1010.2475
893,"checkout5_72","2023-05-19T05:37:27.176Z","checkout5",2450.9939999999997
894,"checkout5_73","2023-08-18T05:37:27.176Z","checkout5",1101.2528
895,"checkout5_74","2023-05-15T05:37:27.176Z","checkout5",1859.22
896,"checkout5_75","2023-07-09T05:37:27.176Z","checkout5",439.348
897,"checkout5_76","2023-07-09T05:37:27.176Z","checkout5",1253.04
898,"checkout5_77","2023-08-15T05:37:27.176Z","checkout5",1962.638
899,"checkout5_78","2023-07-05T05:37:27.176Z","checkout5",1680.136
900,"checkout5_79","2023-05-24T05:37:27.176Z","checkout5",937.2599999999999
901,"checkout5_80","2023-07-27T05:37:27.176Z","checkout5",987.074
902,"checkout5_81","2023-06-01T05:37:27.176Z","checkout5",294.78
903,"checkout5_82","2023-08-16T05:37:27.176Z","checkout5",104.6
904,"checkout5_83","2023-07-09T05:37:27.176Z","checkout5",1641.563
905,"checkout5_84","2023-05-19T05:37:27.176Z","checkout5",2764.244
906,"checkout5_85","2023-07-01T05:37:27.176Z","checkout5",1080.662
907,"checkout5_86","2023-06-08T05:37:27.176Z","checkout5",2782.456
908,"checkout5_87","2023-05-26T05:37:27.176Z","checkout5",1331.7400000000002
909,"checkout5_88","2023-07-05T05:37:27.176Z","checkout5",1779.1599999999999
910,"checkout5_89","2023-08-03T05:37:27.176Z","checkout5",1923.665
911,"checkout5_90","2023-06-19T05:37:27.176Z","checkout5",4173.2519999999995
912,"checkout5_91","2023-07-30T05:37:27.176Z","checkout5",2006.904
913,"checkout5_92","2023-05-17T05:37:27.176Z","checkout5",1961.5140000000001
914,"checkout5_93","2023-06-06T05:37:27.176Z","checkout5",1178.162
915,"checkout5_94","2023-05-16T05:37:27.176Z","checkout5",1721.476
916,"checkout5_95","2023-06-11T05:37:27.176Z","checkout5",1052.6599999999999
917,"checkout5_96","2023-05-31T05:37:27.176Z","checkout5",1557.7379999999998
918,"checkout5_97","2023-07-22T05:37:27.176Z","checkout5",765
919,"checkout5_98","2023-08-06T05:37:27.176Z","checkout5",1341.122
920,"checkout5_99","2023-08-07T05:37:27.176Z","checkout5",257.28000000000003
921,"checkout5_100","2023-08-05T05:37:27.176Z","checkout5",1086.2535
922,"checkout5_101","2023-08-01T05:37:27.176Z","checkout5",1906.2399999999998
923,"checkout5_102","2023-06-04T05:37:27.176Z","checkout5",1325.58
924,"checkout5_103","2023-05-25T05:37:27.176Z","checkout5",494.774
925,"checkout5_104","2023-05-28T05:37:27.176Z","checkout5",1169.278
926,"checkout5_105","2023-08-11T05:37:27.176Z","checkout5",1820.312
927,"checkout5_106","2023-07-10T05:37:27.176Z","checkout5",1962.708
928,"checkout5_107","2023-08-11T05:37:27.176Z","checkout5",1149.2479999999998
929,"checkout5_108","2023-06-08T05:37:27.176Z","checkout5",3741.66
930,"checkout5_109","2023-06-09T05:37:27.176Z","checkout5",1789.464
931,"checkout5_110","2023-07-26T05:37:27.176Z","checkout5",2016.8300000000002
932,"checkout5_111","2023-06-17T05:37:27.176Z","checkout5",208.55
933,"checkout5_112","2023-05-15T05:37:27.176Z","checkout5",2312.483
934,"checkout6_0","2023-07-26T05:37:27.176Z","checkout6",3013.858
935,"checkout6_1","2023-08-10T05:37:27.176Z","checkout6",2638.9556000000002
936,"checkout6_2","2023-08-15T05:37:27.176Z","checkout6",1752.6
937,"checkout6_3","2023-07-12T05:37:27.176Z","checkout6",563.8820000000001
938,"checkout6_4","2023-08-02T05:37:27.176Z","checkout6",584.9152
939,"checkout6_5","2023-06-28T05:37:27.176Z","checkout6",1401.664
940,"checkout6_6","2023-05-22T05:37:27.176Z","checkout6",1539.392
941,"checkout6_7","2023-07-04T05:37:27.176Z","checkout6",1939.5
942,"checkout6_8","2023-07-28T05:37:27.176Z","checkout6",1676.95
943,"checkout6_9","2023-06-05T05:37:27.176Z","checkout6",1640.243
944,"checkout6_10","2023-06-21T05:37:27.176Z","checkout6",3036.7000000000003
945,"checkout6_11","2023-08-12T05:37:27.176Z","checkout6",3246.0316
946,"checkout6_12","2023-06-21T05:37:27.176Z","checkout6",3925.049
947,"checkout6_13","2023-06-19T05:37:27.176Z","checkout6",2803.924
948,"checkout6_14","2023-08-02T05:37:27.176Z","checkout6",3098.6400000000003
949,"checkout6_15","2023-07-19T05:37:27.176Z","checkout6",1350.9386
950,"checkout6_16","2023-07-20T05:37:27.176Z","checkout6",39.65
951,"checkout6_17","2023-06-05T05:37:27.176Z","checkout6",1605.7767999999999
952,"checkout6_18","2023-07-31T05:37:27.176Z","checkout6",2948.6272
953,"checkout6_19","2023-05-16T05:37:27.176Z","checkout6",879.01
954,"checkout6_20","2023-08-13T05:37:27.176Z","checkout6",1176.7820000000002
955,"checkout6_21","2023-07-02T05:37:27.176Z","checkout6",1582.02
956,"checkout6_22","2023-08-09T05:37:27.176Z","checkout6",2187.0280000000002
957,"checkout6_23","2023-08-12T05:37:27.176Z","checkout6",1714.5640000000003
958,"checkout6_24","2023-06-25T05:37:27.176Z","checkout6",2634.5314
959,"checkout6_25","2023-07-13T05:37:27.176Z","checkout6",2585.25
960,"checkout6_26","2023-08-06T05:37:27.176Z","checkout6",686.7479999999999
961,"checkout6_27","2023-05-20T05:37:27.176Z","checkout6",3033.8884999999996
962,"checkout6_28","2023-05-21T05:37:27.176Z","checkout6",834.2
963,"checkout6_29","2023-06-09T05:37:27.176Z","checkout6",2489.77
964,"checkout6_30","2023-07-20T05:37:27.176Z","checkout6",3375.974
965,"checkout6_31","2023-08-08T05:37:27.176Z","checkout6",1399.68
966,"checkout6_32","2023-06-19T05:37:27.176Z","checkout6",2115.2457999999997
967,"checkout6_33","2023-07-27T05:37:27.176Z","checkout6",1188.9954
968,"checkout6_34","2023-06-04T05:37:27.176Z","checkout6",2699.3784000000005
969,"checkout6_35","2023-07-11T05:37:27.176Z","checkout6",2609.048
970,"checkout6_36","2023-07-30T05:37:27.176Z","checkout6",2425.9896000000003
971,"checkout6_37","2023-07-09T05:37:27.176Z","checkout6",1225.6895
972,"checkout6_38","2023-06-27T05:37:27.176Z","checkout6",821.07
973,"checkout6_39","2023-07-05T05:37:27.176Z","checkout6",505.0425
974,"checkout6_40","2023-07-18T05:37:27.176Z","checkout6",3040.3125
975,"checkout6_41","2023-07-18T05:37:27.176Z","checkout6",2603.8876000000005
976,"checkout6_42","2023-07-26T05:37:27.176Z","checkout6",2540.656
977,"checkout6_43","2023-07-10T05:37:27.176Z","checkout6",3513.0443999999998
978,"checkout6_44","2023-06-26T05:37:27.176Z","checkout6",1831.0727
979,"checkout6_45","2023-08-13T05:37:27.176Z","checkout6",428.8799999999999
980,"checkout6_46","2023-08-04T05:37:27.176Z","checkout6",1650.55
981,"checkout6_47","2023-07-23T05:37:27.176Z","checkout6",1765.2944000000002
982,"checkout6_48","2023-07-09T05:37:27.176Z","checkout6",2409.098
983,"checkout6_49","2023-05-15T05:37:27.176Z","checkout6",2788.672
984,"checkout6_50","2023-08-04T05:37:27.176Z","checkout6",1636.96
985,"checkout6_51","2023-06-02T05:37:27.176Z","checkout6",710.5160000000001
986,"checkout6_52","2023-08-04T05:37:27.176Z","checkout6",1891.2898000000002
987,"checkout6_53","2023-05-23T05:37:27.176Z","checkout6",1765.6818999999998
988,"checkout6_54","2023-07-12T05:37:27.176Z","checkout6",2935.1859999999997
989,"checkout6_55","2023-05-18T05:37:27.176Z","checkout6",1106.7432000000001
990,"checkout6_56","2023-07-03T05:37:27.176Z","checkout6",2593.634
991,"checkout6_57","2023-06-03T05:37:27.176Z","checkout6",385.44
992,"checkout6_58","2023-07-21T05:37:27.176Z","checkout6",611.6999999999999
993,"checkout6_59","2023-07-21T05:37:27.176Z","checkout6",1322.95
994,"checkout6_60","2023-08-13T05:37:27.176Z","checkout6",2133.9196
995,"checkout6_61","2023-07-17T05:37:27.176Z","checkout6",1913.8304
996,"checkout6_62","2023-07-14T05:37:27.176Z","checkout6",919.4000000000001
997,"checkout6_63","2023-05-30T05:37:27.176Z","checkout6",3901.9815
998,"checkout6_64","2023-05-18T05:37:27.176Z","checkout6",846.2908
999,"checkout6_65","2023-06-24T05:37:27.176Z","checkout6",1672.7505
1000,"checkout6_66","2023-07-04T05:37:27.176Z","checkout6",1859.809
1001,"checkout6_67","2023-08-06T05:37:27.176Z","checkout6",426.3980000000001
1002,"checkout6_68","2023-07-23T05:37:27.176Z","checkout6",747.778
1003,"checkout6_69","2023-05-23T05:37:27.176Z","checkout6",2970.2200000000003
1004,"checkout6_70","2023-07-26T05:37:27.176Z","checkout6",1204.8739999999998
1005,"checkout6_71","2023-06-28T05:37:27.176Z","checkout6",2952.2969999999996
1006,"checkout6_72","2023-08-07T05:37:27.176Z","checkout6",1496.2832
1007,"checkout6_73","2023-08-04T05:37:27.176Z","checkout6",1422.4080000000001
1008,"checkout6_74","2023-07-07T05:37:27.176Z","checkout6",1552.44
1009,"checkout6_75","2023-08-17T05:37:27.176Z","checkout6",927.338
1010,"checkout6_76","2023-07-29T05:37:27.176Z","checkout6",1686.24
1011,"checkout6_77","2023-06-08T05:37:27.176Z","checkout6",3571.9199999999996
1012,"checkout6_78","2023-08-18T05:37:27.176Z","checkout6",1767.64
1013,"checkout6_79","2023-07-09T05:37:27.176Z","checkout6",1153.4465
1014,"checkout6_80","2023-05-30T05:37:27.176Z","checkout6",2857.7635999999998
1015,"checkout6_81","2023-07-14T05:37:27.176Z","checkout6",3320.1690999999996
1016,"checkout6_82","2023-06-24T05:37:27.176Z","checkout6",2419.9224999999997
1017,"checkout6_83","2023-07-24T05:37:27.176Z","checkout6",1450.2
1018,"checkout6_84","2023-06-27T05:37:27.176Z","checkout6",748.4548
1019,"checkout6_85","2023-07-13T05:37:27.176Z","checkout6",196.105
1020,"checkout6_86","2023-06-05T05:37:27.176Z","checkout6",365.6
1021,"checkout6_87","2023-06-27T05:37:27.176Z","checkout6",2900.7816000000003
1022,"checkout6_88","2023-05-25T05:37:27.176Z","checkout6",590.56
1023,"checkout6_89","2023-07-11T05:37:27.176Z","checkout6",3124.5175999999997
1024,"checkout6_90","2023-05-26T05:37:27.176Z","checkout6",1162.076
1025,"checkout6_91","2023-07-09T05:37:27.176Z","checkout6",2969.106500000001
1026,"checkout6_92","2023-07-28T05:37:27.176Z","checkout6",3317.13
1027,"checkout6_93","2023-06-25T05:37:27.176Z","checkout6",3976.4183999999996
1028,"checkout6_94","2023-07-18T05:37:27.176Z","checkout6",3101.8940000000002
1029,"checkout6_95","2023-08-16T05:37:27.176Z","checkout6",1277.12
1030,"checkout6_96","2023-07-31T05:37:27.176Z","checkout6",1180.5400000000002
1031,"checkout6_97","2023-06-07T05:37:27.176Z","checkout6",2887.8460000000005
1032,"checkout6_98","2023-06-05T05:37:27.176Z","checkout6",2820.686
1033,"checkout6_99","2023-06-08T05:37:27.176Z","checkout6",1338.8728
1034,"checkout6_100","2023-06-23T05:37:27.176Z","checkout6",635.35
1035,"checkout6_101","2023-05-28T05:37:27.176Z","checkout6",486.4696
1036,"checkout6_102","2023-05-16T05:37:27.176Z","checkout6",1480.3220000000001
1037,"checkout6_103","2023-08-16T05:37:27.176Z","checkout6",884.0065000000001
1038,"checkout6_104","2023-07-13T05:37:27.176Z","checkout6",2520.4884
1039,"checkout6_105","2023-05-23T05:37:27.176Z","checkout6",1940.0300000000002
1040,"checkout6_106","2023-05-30T05:37:27.176Z","checkout6",534.7
1041,"checkout6_107","2023-06-01T05:37:27.176Z","checkout6",3425.574
1042,"checkout6_108","2023-05-16T05:37:27.176Z","checkout6",533.76
1043,"checkout6_109","2023-06-04T05:37:27.176Z","checkout6",1236.357
1044,"checkout6_110","2023-06-19T05:37:27.176Z","checkout6",617.75
1045,"checkout6_111","2023-07-26T05:37:27.176Z","checkout6",3186.3065
1046,"checkout6_112","2023-05-24T05:37:27.176Z","checkout6",3470.3206
1047,"checkout6_113","2023-06-12T05:37:27.176Z","checkout6",572.4000000000001
1048,"checkout6_114","2023-06-02T05:37:27.176Z","checkout6",2540.3244999999997
1049,"checkout6_115","2023-07-18T05:37:27.176Z","checkout6",3468.9236
1050,"checkout6_116","2023-08-05T05:37:27.176Z","checkout6",1791.3539999999998
1051,"checkout6_117","2023-07-11T05:37:27.176Z","checkout6",2219.1
1052,"checkout6_118","2023-07-13T05:37:27.176Z","checkout6",571.9436000000001
1053,"checkout6_119","2023-07-03T05:37:27.176Z","checkout6",2842.6920000000005
1054,"checkout6_120","2023-07-12T05:37:27.176Z","checkout6",2575.17
1055,"checkout6_121","2023-05-21T05:37:27.176Z","checkout6",2201.098
1056,"checkout6_122","2023-06-18T05:37:27.176Z","checkout6",191.79999999999998
1057,"checkout6_123","2023-07-29T05:37:27.176Z","checkout6",1130.872
1058,"checkout6_124","2023-08-03T05:37:27.176Z","checkout6",858.4000000000001
1059,"checkout6_125","2023-08-15T05:37:27.176Z","checkout6",532.8600000000001
1060,"checkout6_126","2023-06-16T05:37:27.176Z","checkout6",1150.2749999999999
1061,"checkout6_127","2023-08-04T05:37:27.176Z","checkout6",1896.3528000000001
1062,"checkout6_128","2023-06-24T05:37:27.176Z","checkout6",683.24
1063,"checkout6_129","2023-06-02T05:37:27.176Z","checkout6",202.37959999999998
1064,"checkout6_130","2023-05-22T05:37:27.176Z","checkout6",1785.6978000000001
1065,"checkout6_131","2023-07-12T05:37:27.176Z","checkout6",6271.87
